X,Y,FID,OBJECTID,OGF_ID,MOH_SERVIC,SERVICE_TY,SERVICE__1,ENGLISH_NA,FRENCH_NAM,ENGLISH__1,FRENCH_N_1,ADDRESS_LI,ADDRESS__1,ADDRESS_DE,COMMUNITY,POSTAL_COD,GEOMETRY_U,EFFECTIVE_
-9039570.73151565,5302020.34173261,5320,6317,6317,5937356,Pharmacy,RP,Rexall Specilaty #8101, , , ,845 Consortium Court,Unit 841, ,London,N6E2S8,,2023/03/28 00:00:00+00
-8861968.20952765,5399735.81713593,5321,6318,6318,5941252,Pharmacy,RP,Medical Building Pharmacy, , , ,21 Queensway West, , ,Mississauga,L5B1B6,,2023/03/28 00:00:00+00
-8831296.20551404,5443400.00182758,5322,6319,6319,5942117,Pharmacy,RP,Shoppers Drug Mart #920, , , ,Markham Town Square,8601 Warden Ave, ,Markham,L3R8W3,,2023/03/28 00:00:00+00
-8821855.50006249,5427839.89617747,5323,6320,6320,5942670,Pharmacy,RP,Rexall #6909, , , ,3030 Lawrence Avenue East, , ,Toronto,M1P2T7,,2023/03/28 00:00:00+00
-8876952.45864147,5426418.59189635,5324,6321,6321,5942992,Pharmacy,RP,Rexall #6938, , , ,2100 Bovaird Drive, , ,Brampton,L6R3J7,,2023/03/28 00:00:00+00
-8837653.57257765,5412595.0032482,5325,6322,6322,5943312,Pharmacy,HOPD,Rexall #6940, , , ,600 University Avenue, , ,Toronto,M5G1X5,,2023/03/28 00:00:00+00
-8837333.91865984,5413209.21414893,5326,6323,6323,5945677,Pharmacy,RP,Rexall #8165, , , ,76 Grenville Street, , ,Toronto,M5S1B2,,2023/03/28 00:00:00+00
-8848647.80831492,5422795.59343705,5327,6324,6324,5947595,Pharmacy,RP,Rexall #8168, , , ,1235 Wilson Avenue, , ,Toronto,M3M0B2,,2023/03/28 00:00:00+00
-8844099.76146297,5830332.66858462,5328,6325,6325,5948111,Pharmacy,RP,Rexall #34, , , ,1205 Fisher Street, , ,North Bay,P1B2H2,,2023/03/28 00:00:00+00
-9170303.94075311,5306382.92769101,5329,6326,6326,5954595,Pharmacy,RP,Food Basics Pharmacy #552, , , ,191 Indian Road, , ,Sarnia,N7T3W3,,2023/03/28 00:00:00+00
-8836486.51016812,5411150.38297879,5330,6327,6327,5954835,Pharmacy,RP,Rexall #42, , , ,199 Bay Street,"Unit C186, Postal Office Box 197", ,Toronto,M5L1E7,,2023/03/28 00:00:00+00
-8865400.08924126,5391370.02489428,5331,6328,6328,5955157,Pharmacy,RP,Rexall, , , ,1375 Southdown Road,Unit 1, ,Mississauga,L5J2Z1,,2023/03/28 00:00:00+00
-8407373.4728921,5694299.56135315,5332,6329,6329,5956557,Pharmacy,RP,Rexall #95, , , ,1615 Orléans Boulevard, , ,Ottawa,K1C7E2,,2023/03/28 00:00:00+00
-8521904.73136984,5504251.15919084,5333,6330,6330,5957832,Pharmacy,RP,Rexall Pharma Plus #108, , , ,817 Edgar Street, , ,Kingston,K7M8Y4,,2023/03/28 00:00:00+00
-8815097.38283202,5429708.05002689,5334,6331,6331,5960392,Pharmacy,RP,Rexall #109, , , ,4459 Kingston Road, , ,Toronto,M1E2N7,,2023/03/28 00:00:00+00
-8844607.31154929,5435543.14845293,5335,6332,6332,5960597,Pharmacy,RP,Rexall #117, , , ,1 Promenade Circle,Unit 183, ,Vaughan,L4J4P8,,2023/03/28 00:00:00+00
-8856186.89856499,5408731.81312501,5336,6333,6333,5962513,Pharmacy,RP,Rexall #158, , , ,250 The East Mall, , ,Toronto,M9B3Y8,,2023/03/28 00:00:00+00
-8900819.16822441,5352432.993452,5337,6334,6334,5964593,Pharmacy,RP,Rexall #201, , , ,60 Hatt Street, , ,Hamilton,L9H7T6,,2023/03/28 00:00:00+00
-8896642.08244358,5345274.81910279,5338,6335,6335,5966671,Pharmacy,RP,Rexall #202, , , ,930 Upper Paradise Road 13, , ,Hamilton,L9B2N1,,2023/03/28 00:00:00+00
-8891265.41782996,5342193.0527591,5339,6336,6336,5967313,Pharmacy,RP,Rexall #203, , , ,505 Rymal Road East, , ,Hamilton,L8W3X1,,2023/03/28 00:00:00+00
-8887709.48367581,5342394.57810527,5340,6337,6337,5968599,Pharmacy,RP,Rexall #204, , , ,1395 Upper Ottawa Street, , ,Hamilton,L8W3L5,,2023/03/28 00:00:00+00
-8833641.09492785,5433663.89554452,5341,6338,6338,5969552,Pharmacy,RP,Rexall #224, , , ,3555 Don Mills Road, , ,Toronto,M2H3N3,,2023/03/28 00:00:00+00
-8838908.84455168,5414038.92608865,5342,6339,6339,5976599,Pharmacy,RP,Rexall #257, , , ,345 Bloor Street,Unit 3, ,Toronto,M4W1H7,,2023/03/28 00:00:00+00
-8830316.41588387,5628542.86839455,5343,6340,6340,5977231,Pharmacy,RP,Rexall, , , ,55 Highway 118 West, , ,Bracebridge,P1L1T2,,2023/03/28 00:00:00+00
-8835360.19069223,5418624.02903247,5344,6341,6341,5977874,Pharmacy,RP,Rexall #299, , , ,325 Moore Avenue, , ,Toronto,M4G3T6,,2023/03/28 00:00:00+00
-8837917.143736,5419091.54739501,5345,6342,6342,5977954,Pharmacy,LTCF,Isabel and Arthur Meighen Mano, , , ,155 Millwood Road, , ,Toronto,M4S1J6,,2023/03/28 00:00:00+00
-8851699.32046044,5419216.39130545,5346,6343,6343,5978855,Pharmacy,RP,Eagle Manor Pharmacy, , , ,1901 Weston Road, , ,Toronto,M9N3P5,,2023/03/28 00:00:00+00
-8433170.74074413,5666457.7619055,5347,6344,6344,5982797,Pharmacy,RP,Rexall #380, , , ,900 Greenbank Road,Unit 106, ,Ottawa,K2J1S8,,2023/03/28 00:00:00+00
-8864403.924514,5389652.42092029,5348,6345,6345,5983073,Pharmacy,RP,Metro Pharmacy #509, , , ,910 Southdown Road, , ,Mississauga,L5G2Y4,,2023/03/28 00:00:00+00
-8425582.53633471,5689057.85689403,5349,6346,6346,5983956,Pharmacy,RP,Rexall #385, , , ,200 Rideau Street, , ,Ottawa,K1N5Y1,,2023/03/28 00:00:00+00
-8430532.7137152,5677173.66391916,5350,6347,6347,5984599,Pharmacy,RP,Rexall #398, , , ,1595 Merivale Road,Unit 1A, ,Ottawa,K2G3J4,,2023/03/28 00:00:00+00
-8780066.46378132,5457202.62746065,5351,6348,6348,5984615,Pharmacy,LTCF,Chartwell Wynfield Ltc Residen, , , ,451 Woodmount Drive, , ,Hampton,L1G8E3,,2023/03/28 00:00:00+00
-8826955.68045683,5434919.86042725,5352,6349,6349,5986515,Pharmacy,RP,Rexall #406, , , ,4040 Finch Avenue East, , ,Toronto,M1S4V5,,2023/03/28 00:00:00+00
-8418415.49808677,5684565.01236787,5353,6350,6350,5989512,Pharmacy,RP,Rexall #414, , , ,1910 St Laurent Boulevard, , ,Ottawa,K1G1A4,,2023/03/28 00:00:00+00
-8847415.21212116,5338669.16336643,5354,6351,6351,5989718,Pharmacy,RP,Rexall #422, , , ,4486 Ontario Street, , ,Lincoln,L0R1B5,,2023/03/28 00:00:00+00
-8463579.73019684,5606621.23327185,5355,6352,6352,5990797,Pharmacy,RP,Rexall, , , ,91 Cornelia Street West, , ,Smiths Falls,K7A5L3,,2023/03/28 00:00:00+00
-8653676.07278259,5471939.26600411,5356,6353,6353,5991750,Pharmacy,RP,Rexall Pharma Plus #547, , , ,1 Main Street, , ,Brighton,K0K1H0,,2023/03/28 00:00:00+00
-8966202.64887795,5379572.84293534,5357,6354,6354,5994310,Pharmacy,RP,Rexall, , , ,851 Fischer-Hallman Road, , ,Kitchener,N2M5J8,,2023/03/28 00:00:00+00
-8603004.86546297,5764170.00782572,5358,6355,6355,5994631,Pharmacy,RP,Rexall, , , ,1011 Victoria Street, , ,Petawawa,K8H2E2,,2023/03/28 00:00:00+00
-8583787.58139225,5752739.47716788,5359,6356,6356,5994953,Pharmacy,RP,Rexall, , , ,215 Pembroke Street East, , ,Pembroke,K8A3J8,,2023/03/28 00:00:00+00
-8836898.23643677,5427684.58952881,5360,6357,6357,5996933,Pharmacy,AS,Cichy Services Inc, , , ,20 Berkindale Crescent, , ,Toronto,M2L2A4,,2023/03/28 00:00:00+00
-8536123.16917871,5695821.83109063,5361,6358,6358,5999752,Pharmacy,RP,Rexall, , , ,339 Raglan Street South, , ,Renfrew,K7V1R6,,2023/03/28 00:00:00+00
-8821907.18570206,5420480.98529263,5362,6359,6359,6000070,Pharmacy,RP,Rexall #711, , , ,2447 Kingston Road,Unit 103, ,Toronto,M1N1V4,,2023/03/28 00:00:00+00
-8420272.3294571,5692124.76819374,5363,6360,6360,6001319,Pharmacy,LTCF,Montfort, , , ,705 Montreal Road, , ,Ottawa,K1K0T1,,2023/03/28 00:00:00+00
-8837033.61206952,5413050.69129516,5364,6361,6361,6003479,Pharmacy,RP,Rexall #745, , , ,777 Bay Street,Unit C216, ,Toronto,M5G2C8,,2023/03/28 00:00:00+00
-8840359.13714164,5429632.19191851,5365,6362,6362,6004432,Pharmacy,RP,Rexall #752, , , ,5150 Yonge Street, , ,Toronto,M2N6L8,,2023/03/28 00:00:00+00
-8911359.67684916,5306192.33936959,5366,6363,6363,6005253,Pharmacy,RP,Cavanagh Ida Pharmacy, , , ,6 Main Street South,Unit 2, ,Hagersville,N0A1H0,,2023/03/28 00:00:00+00
-8894542.51892358,5347563.42071936,5367,6364,6364,6008517,Pharmacy,RP,Axis Health Care Plus Pharmacy, , , ,908 Garth Street, , ,Hamilton,L9C4L2,,2023/03/28 00:00:00+00
-8837411.96475483,5410808.08899914,5368,6365,6365,6010194,Pharmacy,RP,Rexall #836, , , ,200 Wellingston Street West,"Unit 200, Postal Office Box 101", ,Toronto,M5V3C7,,2023/03/28 00:00:00+00
-8836902.31073013,5411423.21189913,5369,6366,6366,6011594,Pharmacy,RP,Rexall #851, , , ,120 Adelaide Street West,Unit R28, ,Toronto,M5H1T1,,2023/03/28 00:00:00+00
-8855069.19521768,5415997.91932846,5370,6367,6367,6013235,Pharmacy,RP,Rexall #869, , , ,250 Wincott Drive, , ,Toronto,M9R2R5,,2023/03/28 00:00:00+00
-8819907.4535014,5430761.17179838,5371,6368,6368,6014038,Pharmacy,RP,Rexall #877, , , ,1127 Markham Road, , ,Toronto,M1H2Y5,,2023/03/28 00:00:00+00
-8839285.09329861,5424213.87462187,5372,6369,6369,6014797,Pharmacy,RP,Rexall #880, , , ,3402 Yonge Street, , ,Toronto,M4N2M9,,2023/03/28 00:00:00+00
-8381450.54759887,5664300.59576284,5373,6370,6370,6015171,Pharmacy,RP,Jean Coutu Pharmacie # 246, , , ,867 Notre Dame Street, , ,Embrun,K0A1W0,,2023/03/28 00:00:00+00
-8838552.82255623,5429084.35489509,5374,6371,6371,6019792,Pharmacy,RP,Rexall #885, , , ,288 Sheppard Avenue East, , ,Toronto,M2N3B1,,2023/03/28 00:00:00+00
-8848007.50973582,5423097.44922496,5375,6372,6372,6023117,Pharmacy,RP,Rexall #891, , , ,1115 Wilson Avenue, , ,Toronto,M3M1H2,,2023/03/28 00:00:00+00
-8822006.4047642,5424881.10461511,5376,6373,6373,6023750,Pharmacy,RP,Rexall #901, , , ,2682 Eglinton Avenue East, , ,Toronto,M1K2S3,,2023/03/28 00:00:00+00
-8827443.95000734,5431527.13588615,5377,6374,6374,6023956,Pharmacy,RP,Rexall #919, , , ,3607 Sheppard Avenue East, , ,Toronto,M1T3K8,,2023/03/28 00:00:00+00
-8836638.31655772,5411266.99658743,5378,6375,6375,6024919,Pharmacy,RP,Rexall #943, , , ,1 First Canadian Place,Unit CN1038-, ,Toronto,M5X1C8,,2023/03/28 00:00:00+00
-8877053.75937809,5412172.38671377,5379,6376,6376,6025035,Pharmacy,RP,Rexall #980, , , ,545 Steeles Avenue West,Unit A01, ,Brampton,L6Y4E7,,2023/03/28 00:00:00+00
-8876258.87142213,5413711.26729775,5380,6377,6377,6025357,Pharmacy,RP,Rexall #984, , , ,499 Main Street South, , ,Brampton,L6Y1N7,,2023/03/28 00:00:00+00
-8634948.43862407,5481625.12068917,5381,6378,6378,6027596,Pharmacy,RP,Rexall #1008, , , ,109 Dundas Street East, , ,Quinte West,K8V1L1,,2023/03/28 00:00:00+00
-8933126.42216193,5395495.44209793,5382,6379,6379,6029512,Pharmacy,RP,Rexall, , , ,55 Wyndham Street, , ,Guelph,N1H7T8,,2023/03/28 00:00:00+00
-8935579.70336393,5397351.73622062,5383,6380,6380,6030993,Pharmacy,RP,Rexall, , , ,666 Woolwich Street,Unit 140, ,Guelph,N1H7G5,,2023/03/28 00:00:00+00
-8860521.39010581,5445531.88969547,5384,6381,6381,6031493,Pharmacy,LTCF,Kristus Darzs Latvian Home, , , ,11290 Pine Valley Drive, , ,Vaughan,L4L1A6,,2023/03/28 00:00:00+00
-8888077.37232898,5366438.7776249,5385,6382,6382,6032072,Pharmacy,RP,Rexall, , , ,2201 Brant Street, , ,Burlington,L7P3N8,,2023/03/28 00:00:00+00
-9053773.64025555,5305572.18218954,5386,6383,6383,6033874,Pharmacy,RP,Rexall #1073, , , ,1240 Commissioners Road West, , ,London,N6K1C7,,2023/03/28 00:00:00+00
-8933217.14754693,5397176.91037823,5387,6384,6384,6034515,Pharmacy,RP,Rexall #1081, , , ,265 Eramosa Road, , ,Guelph,N1E2M7,,2023/03/28 00:00:00+00
-8889083.34430338,5350296.88595424,5388,6385,6385,6036755,Pharmacy,RP,Rexall, , , ,447 Main Street East, , ,Hamilton,L8N1K1,,2023/03/28 00:00:00+00
-8870937.24316476,5428005.5933928,5389,6386,6386,6036835,Pharmacy,LTCF,Hawthorn Woods Care Community, , , ,9257 Goreway Drive,Centre-Brampton Woods, ,Brampton,L6T3Y7,,2023/03/28 00:00:00+00
-8433397.22024815,5676920.53334233,5390,6387,6387,6037718,Pharmacy,RP,Rexall #1149, , , ,1363 Woodroffe Avenue,Unit B, ,Ottawa,K2G1V7,,2023/03/28 00:00:00+00
-8416847.30702411,5689873.05907444,5391,6388,6388,6038030,Pharmacy,RP,Rexall #1156, , , ,1980 Ogilvie Road,Unit 144, ,Ottawa,K1J9L3,,2023/03/28 00:00:00+00
-8874453.88153866,5424339.51193807,5392,6389,6389,6039397,Pharmacy,RP,Shoppers Drug Mart #693, , , ,980 Central Park Drive, , ,Brampton,L6S3L7,,2023/03/28 00:00:00+00
-8480674.18497398,5658757.71236219,5393,6390,6390,6040278,Pharmacy,RP,Rexall Pharma Plus #1206, , , ,430 Ottawa Street, , ,Mississippi Mills,K0A1A0,,2023/03/28 00:00:00+00
-8427097.51668077,5687967.50993873,5394,6391,6391,6042837,Pharmacy,RP,Rexall #1255, , , ,240 Sparks Street,Unit C102, ,Ottawa,K1A0G6,,2023/03/28 00:00:00+00
-8870115.1598572,5400606.02601179,5395,6392,6392,6044559,Pharmacy,RP,Rexall #1321, , , ,1240 Eglinton Avenue West,Unit B7, ,Mississauga,L5V1N3,,2023/03/28 00:00:00+00
-8857100.07461187,5483241.2340809,5396,6393,6393,6044755,Pharmacy,RP,Bradford Centre Pharmacy, , , ,21 Barrie Street, , ,Bradford West Gwillimbury,L3Z2B3,,2023/03/28 00:00:00+00
-9176259.76728148,6347117.21492888,5397,6394,6394,6046851,Pharmacy,LTCF,North Centennial Manor, , , ,2 Kimberley Drive, , ,Kapuskasing,P5N1L5,,2023/03/28 00:00:00+00
-8954791.08750165,5376228.92959538,5398,6395,6395,6050596,Pharmacy,RP,Main Drug Mart, , , ,385 Fairway Road South,Unit 9, ,Kitchener,N2C2N9,,2023/03/28 00:00:00+00
-8921760.22347813,5433245.18609143,5399,6396,6396,6051791,Pharmacy,RP,Rexall, , , ,123 Main Street, , ,Erin,N0B1T0,,2023/03/28 00:00:00+00
-8873307.37983909,5403735.14866778,5400,6397,6397,6052558,Pharmacy,RP,Rexall, , , ,6045 Creditview Road,Unit F001, ,Mississauga,L5V2A8,,2023/03/28 00:00:00+00
-8384193.56003956,5597792.78654007,5401,6398,6398,6056135,Pharmacy,RP,Gilmer Pharmacy Ltd, , , ,41 Plaza Drive, , ,Iroquois,K0E1K0,,2023/03/28 00:00:00+00
-8869233.78778885,5528693.57224585,5402,6399,6399,6056279,Pharmacy,RP,Pharma Plus #1370, , , ,353 Duckworth Street, , ,Barrie,L4M3X8,,2023/03/28 00:00:00+00
-8873346.40845256,5517755.32244748,5403,6400,6400,6057875,Pharmacy,RP,Rexall Pharma Plus #1378, , , ,567 Essa Road, , ,Barrie,L4N6A9,,2023/03/28 00:00:00+00
-8872457.96759654,5527490.20750319,5404,6401,6401,6058838,Pharmacy,RP,Pharma Plus #1388, , , ,320 Bayfield Street,Unit 29, ,Barrie,L4M3B9,,2023/03/28 00:00:00+00
-8860474.22403756,5413410.81076953,5405,6402,6402,6058856,Pharmacy,RP,Calea, , , ,2785 Skymark Avenue,Unit 2, ,Mississauga,L4W4Y3,,2023/03/28 00:00:00+00
-8843898.94110158,5433953.76941415,5406,6403,6403,6059490,Pharmacy,RP,North-Med Pharmacy, , , ,7131 Bathurst Street, , ,Vaughan,L4J7Z1,,2023/03/28 00:00:00+00
-8872488.59158846,5525845.47123459,5407,6404,6404,6059793,Pharmacy,RP,Pharma Plus #1396, , , ,121 Wellington Street West, , ,Barrie,L4N1L3,,2023/03/28 00:00:00+00
-8864701.9601867,5421251.7021898,5408,6405,6405,6059971,Pharmacy,RP,Quick-Med Pharmacy, , , ,3427 Derry Road East, , ,Mississauga,L4T4H7,,2023/03/28 00:00:00+00
-8891189.19737462,5351379.10916171,5409,6406,6406,6063430,Pharmacy,RP,Rexall, , , ,2 King Street West,Unit 18, ,Hamilton,L8P1A1,,2023/03/28 00:00:00+00
-8878379.77488852,5419385.78323263,5410,6407,6407,6065036,Pharmacy,RP,Rexall, , , ,227 Vodden Street East, , ,Brampton,L6V1N2,,2023/03/28 00:00:00+00
-8805961.05826415,5441061.4930262,5411,6408,6408,6065553,Pharmacy,RP,Rexall #1446, , , ,1900 Dixie Road, , ,Pickering,L1V6M4,,2023/03/28 00:00:00+00
-8449953.08906494,5674701.85981301,5412,6409,6409,6065875,Pharmacy,RP,Rexall #1453, , , ,4048 Carling Avenue, , ,Ottawa,K2K1Y1,,2023/03/28 00:00:00+00
-8957735.26539414,5382124.19207415,5413,6410,6410,6066838,Pharmacy,RP,Rexall, , , ,537 Frederick Street, , ,Kitchener,N2B2A7,,2023/03/28 00:00:00+00
-8424599.96371728,5682388.09643646,5414,6411,6411,6067917,Pharmacy,RP,Rexall #1479, , , ,2269 Riverside Drive East, , ,Ottawa,K1H8K2,,2023/03/28 00:00:00+00
-8434618.81807621,5680375.87591326,5415,6412,6412,6068435,Pharmacy,RP,Rexall #1487, , , ,2121 Carling Avenue, , ,Ottawa,K2A1H2,,2023/03/28 00:00:00+00
-8855482.58014675,5426782.66977457,5416,6413,6413,6070690,Pharmacy,RP,Main Drug Mart, , , ,2437 Finch Avenue West, , ,Toronto,M9M2E7,,2023/03/28 00:00:00+00
-8430568.4806676,5685276.46206297,5417,6414,6414,6070994,Pharmacy,RP,Rexall #1495, , , ,1620 Scott Street,Unit 29, ,Ottawa,K1Y4S7,,2023/03/28 00:00:00+00
-8780927.65362599,5449116.54030999,5418,6415,6415,6071430,Pharmacy,RP,Rexall Pharma Plus #1504, , , ,438 King Street West, , ,Oshawa,L1J2K9,,2023/03/28 00:00:00+00
-8517684.2087237,5502957.68606348,5419,6416,6416,6072714,Pharmacy,RP,Rexall Pharma Plus #1529, , , ,1036 Princess Street, , ,Kingston,K7L1H2,,2023/03/28 00:00:00+00
-9010808.05714423,5862158.75728918,5420,6417,6417,6074311,Pharmacy,RP,Rexall, , , ,555 Barry Downe Road, , ,Greater Sudbury,P3A3T4,,2023/03/28 00:00:00+00
-8998892.59696091,5360398.69926893,5421,6418,6418,6075016,Pharmacy,LTCF,Maples Home for Seniors, , , ,94 William Street South, , ,Tavistock,N0B2R0,,2023/03/28 00:00:00+00
-8430169.81217522,5684794.75209084,5422,6419,6419,6076239,Pharmacy,RP,Rexall #1545, , , ,1190 Wellington Street, , ,Ottawa,K1Y2Z5,,2023/03/28 00:00:00+00
-8877370.77502397,5346046.1227507,5423,6420,6420,6076872,Pharmacy,RP,Rexall #1560, , , ,102 Highway 8, , ,Hamilton,L8G1C2,,2023/03/28 00:00:00+00
-9095765.06650293,5425544.49997929,5424,6421,6421,6077719,Pharmacy,RP,Pharma Plus # 1594, , , ,67 Kingston Street, , ,Goderich,N7A3K3,,2023/03/28 00:00:00+00
-8808399.34473074,5441514.65378526,5425,6422,6422,6077835,Pharmacy,RP,Rexall #1602, , , ,Whites Road,"Unit 28, 29-1822", ,Pickering,L1V4M1,,2023/03/28 00:00:00+00
-8823673.50319443,5311234.06756013,5426,6423,6423,6078031,Pharmacy,RP,Rexall, , , ,200 Fitch Street,Building E, ,Welland,L3C4V9,,2023/03/28 00:00:00+00
-9383800.31935249,5862726.41092414,5427,6424,6424,6083472,Pharmacy,RP,Rexall, , , ,129 Trunk Road, , ,Sault Ste. Marie,P6A3S4,,2023/03/28 00:00:00+00
-9058704.72634337,5541478.44737777,5428,6425,6425,6083597,Pharmacy,RP,Rexall #1644, , , ,174 Albert Street South, , ,Southampton,N0H2L0,,2023/03/28 00:00:00+00
-8785920.44410756,5297486.70165574,5429,6426,6426,6084550,Pharmacy,RP,Rexall, , , ,310 C Garrison Road, , ,Fort Erie,L2A1M7,,2023/03/28 00:00:00+00
-9019813.78168551,5489068.96751975,5430,6427,6427,6085194,Pharmacy,RP,Rexall #1669, , , ,342 Tenth Street, , ,Hanover,N4N1P4,,2023/03/28 00:00:00+00
-8425517.80405082,5557628.90984118,5431,6428,6428,6085390,Pharmacy,RP,Rexall, , , ,30 Pearl Street West, , ,Brockville,K6V4B5,,2023/03/28 00:00:00+00
-9060511.92035276,5532698.57255172,5432,6429,6429,6086353,Pharmacy,RP,Rexall Pharma Plus # 1685, , , ,466 Goderich Street, , ,Port Elgin,N0H2C4,,2023/03/28 00:00:00+00
-8850706.70682494,5440241.12196128,5433,6430,6430,6088299,Pharmacy,RP,Maplegate Pharmacy, , , ,2200 Rutherford Road, , ,Vaughan,L4K5V2,,2023/03/28 00:00:00+00
-8819948.10737944,5447794.80090711,5434,6431,6431,6088351,Pharmacy,LTCF,Chartwell Woodhaven Ltc Reside, , , ,380 Church Street, , ,Markham,L6B1E1,,2023/03/28 00:00:00+00
-8796608.06143939,5441960.42768168,5435,6432,6432,6088592,Pharmacy,RP,Pharma Plus #1701, , , ,240 Harwood Avenue South, , ,Ajax,L1S2N6,,2023/03/28 00:00:00+00
-8798582.72449072,5445108.25509069,5436,6433,6433,6089555,Pharmacy,RP,Rexall #1705, , , ,475 Westney Road North,Unit 17, ,Ajax,L1T3H4,,2023/03/28 00:00:00+00
-9085481.20496421,5493339.02102549,5437,6434,6434,6089877,Pharmacy,RP,Rexall Pharma Plus #1719, , , ,1116 Sutton Street, , ,Kincardine,N2Z2C6,,2023/03/28 00:00:00+00
-9044482.63725522,5311561.80166475,5438,6435,6435,6090197,Pharmacy,RP,Rexall #1727, , , ,350 Oxford Street East, , ,London,N6A1V7,,2023/03/28 00:00:00+00
-8895614.1582656,5347652.98772601,5439,6436,6436,6090632,Pharmacy,RP,Rexall #1743, , , ,640 Mohawk Road West,Unit 21, ,Hamilton,L9C1X6,,2023/03/28 00:00:00+00
-8948364.25707578,5341482.39650888,5440,6437,6437,6094031,Pharmacy,RP,Rexall, , , ,72 Grand River Street North, , ,Brant,N3L2M2,,2023/03/28 00:00:00+00
-8871092.05518061,5405615.26765844,5441,6438,6438,6094273,Pharmacy,RP,Costco Pharmacy #526, , , ,5900 Rodeo Drive, , ,Mississauga,L5R3S9,,2023/03/28 00:00:00+00
-9043285.47405537,5303147.28597903,5442,6439,6439,6094790,Pharmacy,RP,Rexall #1768, , , ,1795 Ernest Avenue, , ,London,N6E2V5,,2023/03/28 00:00:00+00
-8960571.85299879,5380789.1716802,5443,6440,6440,6095316,Pharmacy,RP,Rexall, , , ,696 Belmont Street West, , ,Kitchener,N2M1P2,,2023/03/28 00:00:00+00
-9041624.4202735,5316788.65274267,5444,6441,6441,6098830,Pharmacy,RP,Rexall #1795, , , ,1505 Highbury Avenue North, , ,London,N5Y0A9,,2023/03/28 00:00:00+00
-8843163.55341345,5446612.21146456,5445,6442,6442,6100550,Pharmacy,RP,Village Pharmacy, , , ,10288 Yonge Street,Unit 5, ,Richmond Hill,L4C3B8,,2023/03/28 00:00:00+00
-8838089.65555088,5417341.47753621,5446,6443,6443,6101719,Pharmacy,RP,Rexall #273, , , ,2 St Clair Avenue East,Unit C001, ,Toronto,M4T2T5,,2023/03/28 00:00:00+00
-8900886.59443999,5351932.06137364,5447,6444,6444,6102932,Pharmacy,LTCF,St. Joseph's Villa (Dundas), , , ,56 Governors Road, , ,Hamilton,L9H5G7,,2023/03/28 00:00:00+00
-8805689.21606763,5325475.44150727,5448,6445,6445,6103959,Pharmacy,RP,Rexall #1800, , , ,6484 Lundy's Lane, , ,Niagara Falls,L2G1T6,,2023/03/28 00:00:00+00
-8937795.51782817,5301567.30922983,5449,6446,6446,6105038,Pharmacy,RP,Rexall, , , ,792 Regional Road,Unit 24, ,Waterford,N0E1Y0,,2023/03/28 00:00:00+00
-8721855.47603078,5551493.56568123,5450,6447,6447,6105412,Pharmacy,RP,Remedy's Rx Buckhorn Phcy, , , ,Main Street, , ,Buckhorn,K0L1J0,,2023/03/28 00:00:00+00
-8908393.35750994,5409613.75922619,5451,6448,6448,6106199,Pharmacy,RP,Rexall, , , ,372 Queen Street, , ,Acton,L7J2Y5,,2023/03/28 00:00:00+00
-9045456.08167441,5317623.29264894,5452,6449,6449,6107152,Pharmacy,RP,Rexall #1859, , , ,1593 Adelaide Street North, , ,London,N5X4E8,,2023/03/28 00:00:00+00
-9038680.52067973,5306148.94071977,5453,6450,6450,6107474,Pharmacy,RP,Shoppers Drug Mart #1077, , , ,1155 Comissioners Road East, , ,London,N5Z4L9,,2023/03/28 00:00:00+00
-9052706.69859604,5308485.28513295,5454,6451,6451,6112912,Pharmacy,RP,Rexall #1875, , , ,740 Hyde Park Road, , ,London,N6H3W9,,2023/03/28 00:00:00+00
-9170881.64438253,5250403.31172985,5455,6452,6452,6115474,Pharmacy,RP,Rexall #1891, , , ,440 James Street, , ,Wallaceburg,N8A2N7,,2023/03/28 00:00:00+00
-8878431.81675047,5397165.48175877,5456,6453,6453,6115811,Pharmacy,RP,Britannia Pharmacy, , , ,5980 Churchill Meadows Boulevard,Unit 11, ,Mississauga,L5M7M5,,2023/03/28 00:00:00+00
-8438257.93015389,5677731.63773974,5457,6454,6454,6115919,Pharmacy,RP,Rexall #1917, , , ,2950 Carling Avenue, , ,Ottawa,K2B7J7,,2023/03/28 00:00:00+00
-8581002.69055912,5751694.68872451,5458,6455,6455,6116437,Pharmacy,RP,Rexall, , , ,1100 Pembroke Street East, , ,Pembroke,K8A6Y7,,2023/03/28 00:00:00+00
-8836672.54730113,5413803.06044711,5459,6456,6456,6117837,Pharmacy,RP,Rexall #1974, , , ,63 Wellesley Street East, , ,Toronto,M4Y1G7,,2023/03/28 00:00:00+00
-8431310.12451111,5682545.29716439,5460,6457,6457,6118033,Pharmacy,RP,Rexall #2006, , , ,1415 Carling Avenue, , ,Ottawa,K1Z7L6,,2023/03/28 00:00:00+00
-9168835.05780819,5312435.55158467,5461,6458,6458,6118756,Pharmacy,LTCF,Twin Lakes Terrace Ltc Communi, , , ,1310 Murphy Road, , ,Sarnia,N7S6K5,,2023/03/28 00:00:00+00
-8420870.37115748,5681205.04259843,5462,6459,6459,6118792,Pharmacy,RP,Rexall #2014, , , ,1725 Walkley Road,Unit C, ,Ottawa,K1V2P6,,2023/03/28 00:00:00+00
